Q45	P706	Q27449	https://www.workwithdata.com/place/portugal	P854
Q45	P4841	{'amount': '+1.21', 'unit': '1'}	http://data.uis.unesco.org/index.aspx?queryid=239	P854
Q45	P2250	{'amount': '+81.12683', 'unit': 'http://www.wikidata.org/entity/Q577'}	http://data.uis.unesco.org/Index.aspx?DataSetCode=DEMO_DS	P854
Q45	P571	{'time': '+1179-05-23T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985786'}	https://ensina.rtp.pt/artigo/tratado-de-zamora/	P854
Q45	P1081	{'amount': '+0.866', 'unit': '1'}	https://hdr.undp.org/data-center/human-development-index#/indicies/HDI	P854
Q45	P11547	{'amount': '+46.3', 'unit': '1'}	https://happyplanetindex.org/countries/?c=PRT	P854
Q45	P1125	{'amount': '+32.8', 'unit': '1'}	https://data.worldbank.org/indicator/SI.POV.GINI	P854
Q45	P11593	{'amount': '+0.773', 'unit': '1'}	https://hdr.undp.org/inequality-adjusted-human-development-index\#/indicies/IHDI	P854
Q45	P2131	{'amount': '+253982847571', 'unit': 'http://www.wikidata.org/entity/Q4917'}	https://data.worldbank.org/indicator/NY.GDP.MKTP.CD	P854
Q45	P2131	{'amount': '+251945377529', 'unit': 'http://www.wikidata.org/entity/Q4917'}	https://data.worldbank.org/indicator/NY.GDP.MKTP.CD	P854
Q45	P1559	{'text': 'Portugalská republika', 'language': 'cs'}	http://cnig.gouv.fr/wp-content/uploads/2020/02/CNT-PVM_r%C3%A9vis%C3%A9_2020-01-27-1.pdf	P854
Q45	P1559	{'text': 'República Portuguesa', 'language': 'pt'}	http://cnig.gouv.fr/wp-content/uploads/2020/02/CNT-PVM_r%C3%A9vis%C3%A9_2020-01-27-1.pdf	P854
Q45	P1559	{'text': 'la République portugaise', 'language': 'fr'}	http://cnig.gouv.fr/wp-content/uploads/2020/02/CNT-PVM_r%C3%A9vis%C3%A9_2020-01-27-1.pdf	P854
Q148	P530	Q159	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q155	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q38	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q183	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q34020	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q408	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q805	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q403	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q334	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q17	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q43	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q843	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q902	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q423	https://www.ncnk.org/sites/default/files/content/resources/publications/NCNK_Issue_Brief_DPRK_Diplomatic_Relations.pdf	P854
Q148	P530	Q232	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q668	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q41	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q712	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q878	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q40	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q983	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q794	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q15	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q889	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q227	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q419	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q458	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q79	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q954	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q953	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q881	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q717	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q686	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q77	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q145	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q1036	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q948	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q754	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q678	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q945	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q869	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q924	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q863	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q39	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q34	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q730	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q1049	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q854	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q29	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q958	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q258	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q1045	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q1044	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q1042	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q1041	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q1039	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q683	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q1037	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q218	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q971	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q45	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q36	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q691	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q804	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q219060	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q20	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q1033	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q664	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q55	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q837	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q1030	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q836	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q1029	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q1028	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q96	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q1027	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q1025	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q912	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q826	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q833	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q1020	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q1019	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q32	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q37	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q1016	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q1014	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q819	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q813	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q710	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q114	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q766	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q1008	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q27	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q796	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q252	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q189	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q1007	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q1006	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q769	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q117	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q1000	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q33	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q702	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q986	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q736	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q574	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q977	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q35	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q974	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q213	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q229	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q241	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q224	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q970	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q917	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q222	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q262	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q916	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q781	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q414	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q778	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q31	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q16	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q929	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q962	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q424	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q657	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q244	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q750	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q963	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q219	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q967	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q298	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q921	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q399	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q1246	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q237	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q28	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q142	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q811	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q265	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
Q148	P530	Q874	https://www.fmprc.gov.cn/mfa_eng/gjhdq_665435/	P854
